Germany, Exposure to risk (period 1x1), 	Last modified: 17 Dec 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2011           2            329709.57       347093.15       676802.72
  2011           3            337422.22       355345.59       692767.81
  2011           4            330829.77       349333.78       680163.55
  2011           5            331270.35       349492.73       680763.07
  2011           6            340145.33       358152.60       698297.93
  2011           7            343207.86       361312.80       704520.66
  2011           8            346648.49       365178.82       711827.31
  2011           9            353709.45       373318.05       727027.50
  2011          10            366504.24       386325.61       752829.85
  2011          11            375935.12       396096.33       772031.45
  2011          12            380964.47       401335.21       782299.68
  2011          13            389769.38       409671.20       799440.57
  2011          14            398914.37       419712.52       818626.89
  2011          15            382124.20       402455.66       784579.86
  2011          16            378966.50       399331.28       778297.77
  2011          17            389043.09       409881.36       798924.45
  2011          18            402552.52       422508.55       825061.07
  2011          19            415388.70       434277.76       849666.45
  2011          20            453734.41       473642.67       927377.08
  2011          21            473525.51       492812.84       966338.35
  2011          22            480178.67       499446.65       979625.32
  2011          23            486652.51       506713.98       993366.49
  2011          24            483077.15       500632.95       983710.10
  2011          25            472351.35       486464.66       958816.01
  2011          26            470511.28       483764.83       954276.12
  2011          27            471095.65       483071.33       954166.98
  2011          28            484569.83       495785.08       980354.91
  2011          29            490078.58       498049.67       988128.25
  2011          30            494205.59       498172.57       992378.15
  2011          31            483232.35       486558.40       969790.74
  2011          32            467027.03       470572.22       937599.25
  2011          33            467248.55       471418.77       938667.32
  2011          34            459445.74       462741.61       922187.34
  2011          35            449790.54       452718.75       902509.30
  2011          36            448992.46       451832.62       900825.08
  2011          37            455454.08       457095.60       912549.68
  2011          38            473031.37       476258.95       949290.32
  2011          39            529962.81       536402.35      1066365.16
  2011          40            563367.93       571578.75      1134946.67
  2011          41            589346.89       600637.85      1189984.75
  2011          42            631749.94       646697.24      1278447.18
  2011          43            658155.56       673836.44      1331992.00
  2011          44            675865.17       692836.25      1368701.42
  2011          45            686960.93       706883.48      1393844.41
  2011          46            695037.50       715784.59      1410822.09
  2011          47            702288.23       721632.18      1423920.41
  2011          48            691949.79       708397.54      1400347.33
  2011          49            676368.83       688007.73      1364376.56
  2011          50            661943.84       670655.42      1332599.26
  2011          51            642900.48       650640.35      1293540.84
  2011          52            620452.75       627317.68      1247770.43
  2011          53            594257.48       599063.16      1193320.64
  2011          54            581530.00       583025.39      1164555.40
  2011          55            567898.28       564250.64      1132148.92
  2011          56            558233.21       546815.41      1105048.62
  2011          57            547530.86       529435.55      1076966.41
  2011          58            541284.28       520291.72      1061576.00
  2011          59            536808.72       514984.16      1051792.88
  2011          60            529814.67       507195.62      1037010.29
  2011          61            523320.71       501476.81      1024797.52
  2011          62            493985.56       474998.67       968984.23
  2011          63            448425.90       429475.58       877901.48
  2011          64            429947.01       407882.98       837829.99
  2011          65            350088.82       326934.51       677023.33
  2011          66            397851.33       367637.82       765489.14
  2011          67            456732.50       421918.67       878651.17
  2011          68            452502.17       415512.51       868014.67
  2011          69            494486.16       447248.31       941734.46
  2011          70            557708.66       495234.16      1052942.82
  2011          71            567114.51       494847.01      1061961.51
  2011          72            541269.84       464995.18      1006265.02
  2011          73            501692.67       423524.84       925217.51
  2011          74            474181.33       390523.67       864705.01
  2011          75            454376.01       364791.84       819167.84
  2011          76            424570.34       332343.34       756913.68
  2011          77            363121.52       276074.53       639196.04
  2011          78            317871.84       232830.50       550702.34
  2011          79            313769.83       220768.50       534538.34
  2011          80            317233.66       213436.66       530670.32
  2011          81            311493.33       200437.01       511930.34
  2011          82            293717.66       181055.84       474773.50
  2011          83            270698.38       156434.62       427132.99
  2011          84            250052.70       129314.66       379367.36
  2011          85            237743.31       108266.24       346009.55
  2011          86            216715.43        86593.32       303308.75
  2011          87            190515.86        68209.85       258725.71
  2011          88            170860.47        58290.94       229151.41
  2011          89            153984.42        49857.69       203842.11
  2011          90            132830.74        40047.21       172877.95
  2011          91             96705.56        27584.03       124289.59
  2011          92             55434.56        14972.37        70406.93
  2011          93             33427.57         8447.80        41875.37
  2011          94             26722.86         6292.20        33015.06
  2011          95             24313.41         5320.98        29634.39
  2011          96             23323.95         4693.28        28017.23
  2011          97             18763.48         3531.07        22294.55
  2011          98             12714.23         2233.67        14947.90
  2011          99              8215.99         1327.03         9543.02
  2011         100              5068.48          739.37         5807.85
  2011         101              3051.84          410.90         3462.74
  2011         102              1772.47          206.43         1978.89
  2011         103               950.37           89.84         1040.21
  2011         104               473.82           52.37          526.19
  2011         105               225.18           22.61          247.78
  2011         106               105.03           10.32          115.35
  2011         107                51.91            4.41           56.33
  2011         108                24.77            1.87           26.64
  2011         109                10.57            0.38           10.94
  2011         110+                5.08            0.04            5.12
  2012           0            324301.54       341407.13       665708.67
  2012           1            328835.86       345592.93       674428.80
  2012           2            328626.25       345741.77       674368.02
  2012           3            331285.01       348723.12       680008.13
  2012           4            338721.89       356707.69       695429.58
  2012           5            331969.82       350556.85       682526.67
  2012           6            331977.45       350256.79       682234.24
  2012           7            341155.51       359203.40       700358.91
  2012           8            344200.24       362389.24       706589.48
  2012           9            347645.15       366357.95       714003.10
  2012          10            354655.25       374506.03       729161.28
  2012          11            367526.78       387563.20       755089.98
  2012          12            377002.97       397339.97       774342.94
  2012          13            382023.09       402446.03       784469.12
  2012          14            390810.54       410797.07       801607.61
  2012          15            400046.48       421166.50       821212.98
  2012          16            383613.29       404595.23       788208.52
  2012          17            380365.56       401255.83       781621.39
  2012          18            392123.13       413416.98       805540.11
  2012          19            408385.81       428388.70       836774.51
  2012          20            422665.18       441266.37       863931.55
  2012          21            460929.82       481123.90       942053.73
  2012          22            480426.74       500685.81       981112.55
  2012          23            487764.62       508182.64       995947.26
  2012          24            493360.39       515290.21      1008650.60
  2012          25            489072.48       508726.30       997798.77
  2012          26            477493.41       493905.34       971398.76
  2012          27            475123.58       490556.22       965679.79
  2012          28            475096.12       489374.00       964470.12
  2012          29            488166.22       501285.01       989451.22
  2012          30            493179.19       502877.34       996056.53
  2012          31            497078.87       502774.61       999853.48
  2012          32            485954.99       490406.09       976361.08
  2012          33            469488.18       474417.99       943906.17
  2012          34            469538.71       474990.86       944529.57
  2012          35            461537.47       465986.37       927523.84
  2012          36            451675.83       455919.75       907595.58
  2012          37            450906.10       454839.28       905745.38
  2012          38            457089.25       459692.27       916781.52
  2012          39            474538.98       478478.66       953017.63
  2012          40            531426.70       538291.50      1069718.20
  2012          41            564397.47       573369.57      1137767.04
  2012          42            590353.68       601951.74      1192305.42
  2012          43            632522.12       647856.85      1280378.96
  2012          44            658861.95       674684.72      1333546.66
  2012          45            676415.23       693212.36      1369627.59
  2012          46            687186.25       706781.11      1393967.36
  2012          47            694897.92       715218.46      1410116.38
  2012          48            702116.65       720884.52      1423001.17
  2012          49            691561.61       707257.49      1398819.09
  2012          50            675793.52       686689.08      1362482.60
  2012          51            661159.46       668783.00      1329942.46
  2012          52            642038.63       648512.93      1290551.56
  2012          53            619348.18       624898.69      1244246.87
  2012          54            593056.97       596292.10      1189349.08
  2012          55            580063.69       579900.59      1159964.28
  2012          56            566216.41       560824.97      1127041.38
  2012          57            556325.95       543011.95      1099337.89
  2012          58            545448.12       525180.68      1070628.80
  2012          59            538838.06       515537.76      1054375.81
  2012          60            534000.56       509697.15      1043697.71
  2012          61            526736.68       501570.46      1028307.14
  2012          62            520063.68       495470.38      1015534.06
  2012          63            490602.40       468644.59       959246.99
  2012          64            445062.76       423277.17       868339.93
  2012          65            426306.52       401219.37       827525.89
  2012          66            346925.97       321142.06       668068.03
  2012          67            394072.32       360909.81       754982.13
  2012          68            452162.84       413717.51       865880.35
  2012          69            447610.01       406886.85       854496.85
  2012          70            488749.65       437260.46       926010.11
  2012          71            550611.66       483267.66      1033879.32
  2012          72            559323.17       481931.00      1041254.17
  2012          73            533023.00       451639.68       984662.69
  2012          74            493134.84       410269.68       903404.52
  2012          75            464852.16       376900.68       841752.84
  2012          76            444190.34       350603.18       794793.51
  2012          77            413710.18       317881.68       731591.85
  2012          78            352506.19       262588.37       615094.56
  2012          79            307189.67       220025.84       527215.50
  2012          80            301727.16       207237.17       508964.33
  2012          81            303369.32       198862.67       502231.99
  2012          82            295736.50       185178.18       480914.68
  2012          83            276733.83       165610.01       442343.84
  2012          84            252706.26       141785.18       394491.44
  2012          85            230961.59       115853.62       346815.21
  2012          86            217046.76        95701.06       312747.82
  2012          87            195344.57        75339.89       270684.46
  2012          88            169161.99        58434.25       227596.24
  2012          89            149122.38        49010.78       198133.16
  2012          90            131732.93        41099.48       172832.41
  2012          91            111365.89        32283.05       143648.94
  2012          92             79307.00        21601.71       100908.71
  2012          93             44450.69        11427.22        55877.92
  2012          94             26102.17         6280.32        32382.50
  2012          95             20230.61         4537.16        24767.77
  2012          96             17904.68         3706.81        21611.49
  2012          97             16628.34         3175.13        19803.48
  2012          98             13015.52         2317.48        15332.99
  2012          99              8488.69         1435.83         9924.52
  2012         100              5328.01          814.26         6142.27
  2012         101              3145.50          429.14         3574.64
  2012         102              1820.47          238.03         2058.50
  2012         103              1028.01          113.74         1141.75
  2012         104               536.47           50.67          587.13
  2012         105               252.62           26.20          278.82
  2012         106               116.16            9.61          125.77
  2012         107                55.02            3.65           58.67
  2012         108                27.05            1.66           28.71
  2012         109                11.92            0.56           12.49
  2012         110+                6.43            0.00            6.43
  2013           0            330527.51       348082.86       678610.37
  2013           1            328370.18       345772.12       674142.30
  2013           2            331622.14       348587.44       680209.58
  2013           3            331124.93       348329.12       679454.05
  2013           4            333626.91       351182.18       684809.09
  2013           5            340937.20       358967.96       699905.17
  2013           6            333535.58       352276.95       685812.52
  2013           7            333771.22       352146.60       685917.82
  2013           8            342936.04       361075.39       704011.43
  2013           9            346035.30       364358.80       710394.10
  2013          10            349372.75       368239.90       717612.64
  2013          11            356308.32       376320.00       732628.32
  2013          12            369238.46       389455.59       758694.05
  2013          13            378651.06       399114.43       777765.49
  2013          14            383530.74       404194.81       787725.55
  2013          15            392417.55       412824.93       805242.48
  2013          16            402057.55       423960.43       826017.98
  2013          17            385489.76       407232.76       792722.52
  2013          18            384250.24       406435.76       790686.00
  2013          19            399229.83       421609.18       820839.01
  2013          20            417197.24       437293.30       854490.53
  2013          21            431024.56       450399.78       881424.34
  2013          22            469338.20       490859.25       960197.45
  2013          23            489424.41       511610.02      1001034.42
  2013          24            495996.74       518670.82      1014667.56
  2013          25            500807.73       525417.17      1026224.90
  2013          26            495673.15       518131.13      1013804.29
  2013          27            483463.88       502564.26       986028.14
  2013          28            480583.28       498766.80       979350.08
  2013          29            480016.57       496533.09       976549.66
  2013          30            492616.05       507865.22      1000481.27
  2013          31            497475.57       508880.14      1006355.72
  2013          32            501018.34       508165.51      1009183.84
  2013          33            489548.72       495906.02       985454.73
  2013          34            472825.04       479194.47       952019.51
  2013          35            472753.99       479542.51       952296.50
  2013          36            464384.37       470443.62       934827.99
  2013          37            454476.54       460096.56       914573.10
  2013          38            453459.33       458590.63       912049.96
  2013          39            459552.24       463233.47       922785.71
  2013          40            476815.26       481512.64       958327.90
  2013          41            533445.62       541440.68      1074886.31
  2013          42            566224.31       576000.35      1142224.65
  2013          43            591926.04       604291.33      1196217.37
  2013          44            634122.87       649758.70      1283881.58
  2013          45            660167.02       676252.66      1336419.69
  2013          46            677318.62       694201.50      1371520.12
  2013          47            687650.59       707157.03      1394807.62
  2013          48            695225.09       715334.65      1410559.74
  2013          49            702241.79       720534.77      1422776.56
  2013          50            691558.19       706447.24      1398005.42
  2013          51            675457.83       685525.29      1360983.12
  2013          52            660632.44       667191.52      1327823.96
  2013          53            641240.76       646570.25      1287811.01
  2013          54            618401.67       622558.75      1240960.42
  2013          55            591970.30       593578.58      1185548.88
  2013          56            578630.69       576818.06      1155448.74
  2013          57            564532.55       557342.03      1121874.58
  2013          58            554474.82       538986.76      1093461.57
  2013          59            543351.67       520719.24      1064070.90
  2013          60            536372.95       510645.99      1047018.94
  2013          61            531270.87       504382.04      1035652.91
  2013          62            523735.28       495954.56      1019689.84
  2013          63            516711.75       489147.43      1005859.18
  2013          64            487124.74       462145.33       949270.07
  2013          65            441463.45       416756.38       858219.83
  2013          66            422549.27       394415.86       816965.13
  2013          67            343642.47       315430.68       659073.15
  2013          68            390051.65       353893.80       743945.45
  2013          69            447317.17       405229.50       852546.66
  2013          70            442434.00       397950.00       840384.00
  2013          71            482554.13       426895.27       909449.41
  2013          72            543083.32       470817.14      1013900.46
  2013          73            550974.33       468256.33      1019230.66
  2013          74            524142.17       437704.16       961846.33
  2013          75            483904.99       396293.67       880198.66
  2013          76            454739.82       362621.83       817361.65
  2013          77            433077.99       335701.17       768779.16
  2013          78            401833.32       302818.50       704651.83
  2013          79            340770.35       248596.87       589367.22
  2013          80            295392.48       206711.50       502103.98
  2013          81            288567.64       193192.49       481760.13
  2013          82            288053.62       183757.47       471811.09
  2013          83            278596.66       169272.16       447868.82
  2013          84            258185.64       149834.48       408020.12
  2013          85            233380.72       126803.84       360184.56
  2013          86            210568.68       102325.67       312894.35
  2013          87            195421.72        83154.21       278575.93
  2013          88            173088.49        64417.50       237505.98
  2013          89            147336.51        48996.63       196333.14
  2013          90            127363.25        40328.89       167692.14
  2013          91            110123.69        33031.10       143154.79
  2013          92             90970.43        25246.99       116217.42
  2013          93             63265.59        16464.50        79730.09
  2013          94             34476.15         8493.00        42969.15
  2013          95             19688.19         4508.29        24196.48
  2013          96             14839.87         3117.57        17957.44
  2013          97             12657.66         2503.12        15160.78
  2013          98             11453.51         2050.47        13503.98
  2013          99              8672.35         1463.56        10135.91
  2013         100              5470.16          872.83         6343.00
  2013         101              3303.89          462.82         3766.71
  2013         102              1863.87          242.75         2106.62
  2013         103              1029.13          134.67         1163.79
  2013         104               569.91           58.55          628.46
  2013         105               279.57           25.16          304.73
  2013         106               127.09           12.20          139.29
  2013         107                59.99            3.27           63.26
  2013         108                28.00            1.54           29.53
  2013         109                12.67            0.61           13.27
  2013         110+                7.60            0.08            7.68
  2014           0            340472.57       358580.48       699053.04
  2014           1            335875.74       353823.63       689699.37
  2014           2            332363.62       350012.58       682376.20
  2014           3            335201.05       352312.37       687513.43
  2014           4            334530.37       351960.73       686491.10
  2014           5            336880.81       354677.87       691558.68
  2014           6            343633.51       361890.17       705523.68
  2014           7            336290.39       355190.26       691480.65
  2014           8            336552.01       355098.52       691650.53
  2014           9            345722.01       364043.01       709765.02
  2014          10            348622.01       367197.27       715819.28
  2014          11            351871.37       370974.30       722845.67
  2014          12            358672.62       378888.64       737561.26
  2014          13            371609.31       392118.00       763727.31
  2014          14            380937.93       401721.64       782659.57
  2014          15            385799.02       407193.78       792992.80
  2014          16            395009.89       417022.28       812032.17
  2014          17            404608.51       428175.33       832783.84
  2014          18            390327.62       415103.92       805431.54
  2014          19            392528.94       417582.98       810111.92
  2014          20            409485.88       433377.97       842863.85
  2014          21            426421.22       448872.61       875293.82
  2014          22            439811.88       462127.06       901938.93
  2014          23            479023.37       503920.09       982943.46
  2014          24            498560.51       524432.72      1022993.24
  2014          25            504290.74       530749.28      1035040.02
  2014          26            508098.92       536937.82      1045036.74
  2014          27            502416.16       528399.32      1030815.48
  2014          28            489626.55       512170.73      1001797.28
  2014          29            486433.47       507420.37       993853.84
  2014          30            485319.36       504519.11       989838.47
  2014          31            497721.79       514786.76      1012508.55
  2014          32            502028.39       515217.99      1017246.38
  2014          33            505242.58       514342.81      1019585.38
  2014          34            493717.37       501727.81       995445.19
  2014          35            476826.64       484354.55       961181.19
  2014          36            476302.36       484646.67       960949.03
  2014          37            467739.82       475064.23       942804.05
  2014          38            457640.96       464376.04       922017.00
  2014          39            456595.83       462696.99       919292.82
  2014          40            462383.14       466910.19       929293.32
  2014          41            479406.36       484903.27       964309.63
  2014          42            535836.74       544569.69      1080406.43
  2014          43            568390.39       578628.00      1147018.39
  2014          44            593974.27       606713.01      1200687.28
  2014          45            635859.87       651829.45      1287689.32
  2014          46            661604.80       677860.32      1339465.12
  2014          47            678310.24       695226.46      1373536.69
  2014          48            688324.38       707594.21      1395918.59
  2014          49            695734.90       715248.53      1410983.43
  2014          50            702475.38       719853.01      1422328.40
  2014          51            691426.86       705344.56      1396771.42
  2014          52            675141.62       683982.73      1359124.35
  2014          53            660053.41       665305.80      1325359.21
  2014          54            640452.84       644227.30      1284680.15
  2014          55            617443.57       619789.41      1237232.98
  2014          56            590701.30       590455.83      1181157.13
  2014          57            577103.67       573320.19      1150423.86
  2014          58            562807.06       553375.56      1116182.62
  2014          59            552433.81       534513.23      1086947.04
  2014          60            540982.91       515977.67      1056960.58
  2014          61            533739.21       505352.28      1039091.49
  2014          62            528500.80       498710.66      1027211.46
  2014          63            520492.41       489702.67      1010195.08
  2014          64            513261.32       482527.63       995788.96
  2014          65            483310.69       455137.72       938448.41
  2014          66            437645.80       409831.59       847477.39
  2014          67            418630.71       387476.27       806106.98
  2014          68            340186.58       309373.23       649559.81
  2014          69            385833.31       346723.97       732557.29
  2014          70            442127.17       396421.68       838548.86
  2014          71            436908.01       388644.68       825552.70
  2014          72            476017.81       416084.27       892102.08
  2014          73            535085.49       457753.00       992838.49
  2014          74            542011.35       454196.70       996208.05
  2014          75            514708.51       423368.87       938077.38
  2014          76            473828.18       381920.03       855748.21
  2014          77            443940.50       347906.18       791846.68
  2014          78            421218.02       320493.86       741711.89
  2014          79            389199.69       287492.01       676691.69
  2014          80            328335.22       234258.75       562593.97
  2014          81            282980.68       193390.33       476371.01
  2014          82            274626.50       179097.34       453723.85
  2014          83            272001.66       168557.17       440558.83
  2014          84            260888.69       153662.53       414551.22
  2014          85            239381.34       134435.52       373816.86
  2014          86            213599.52       112379.63       325979.15
  2014          87            190206.30        89413.15       279619.45
  2014          88            173989.68        71567.97       245557.65
  2014          89            151677.25        54431.79       206109.04
  2014          90            126817.81        40647.47       167465.28
  2014          91            107411.08        32615.77       140026.85
  2014          92             90816.06        26021.42       116837.48
  2014          93             73167.09        19387.52        92554.61
  2014          94             49643.26        12406.30        62049.56
  2014          95             26416.07         6237.23        32653.30
  2014          96             14646.52         3151.33        17797.85
  2014          97             10686.64         2134.89        12821.53
  2014          98              8836.70         1618.16        10454.86
  2014          99              7759.93         1282.55         9042.48
  2014         100              5687.48          896.20         6583.68
  2014         101              3452.23          507.88         3960.12
  2014         102              2003.17          270.26         2273.43
  2014         103              1070.64          139.38         1210.02
  2014         104               566.99           66.14          633.13
  2014         105               310.00           30.71          340.71
  2014         106               145.37           13.16          158.53
  2014         107                68.41            6.20           74.61
  2014         108                31.01            1.49           32.51
  2014         109                14.03            0.00           14.03
  2014         110+                9.33            0.00            9.33
  2015           0            355039.50       374562.05       729601.55
  2015           1            348922.66       368014.06       716936.72
  2015           2            342709.96       361804.45       704514.41
  2015           3            338955.61       357452.55       696408.16
  2015           4            341450.47       359443.88       700894.34
  2015           5            340522.01       359114.73       699636.74
  2015           6            342435.46       361109.85       703545.31
  2015           7            349192.84       368473.97       717666.82
  2015           8            341600.94       361458.97       703059.91
  2015           9            341585.09       361096.21       702681.30
  2015          10            350616.48       370065.31       720681.80
  2015          11            353171.13       372700.35       725871.48
  2015          12            356136.11       376384.13       732520.23
  2015          13            362827.06       384441.93       747268.98
  2015          14            375631.20       398214.25       773845.45
  2015          15            385166.81       409707.09       794873.90
  2015          16            390262.00       419321.19       809583.19
  2015          17            399482.51       429263.08       828745.59
  2015          18            412047.32       448882.95       860930.27
  2015          19            401684.76       437478.37       839163.13
  2015          20            405975.94       441276.41       847252.35
  2015          21            421212.48       454946.76       876159.24
  2015          22            437639.14       470602.77       908241.91
  2015          23            451882.81       484475.09       936357.91
  2015          24            490835.49       525914.56      1016750.06
  2015          25            509624.69       546525.56      1056150.25
  2015          26            514339.37       550607.86      1064947.24
  2015          27            517620.36       555194.92      1072815.28
  2015          28            511129.41       544893.48      1056022.90
  2015          29            497699.01       526747.08      1024446.08
  2015          30            494478.47       521681.64      1016160.11
  2015          31            492658.78       516457.57      1009116.35
  2015          32            504498.62       525824.53      1030323.15
  2015          33            508249.96       525520.67      1033770.63
  2015          34            511118.15       523936.43      1035054.58
  2015          35            499813.84       511427.06      1011240.90
  2015          36            482233.24       492626.24       974859.49
  2015          37            481266.74       492346.25       973612.99
  2015          38            472532.71       482182.33       954715.04
  2015          39            462052.31       470911.89       932964.20
  2015          40            460889.04       469190.41       930079.45
  2015          41            466415.53       472579.69       938995.22
  2015          42            483171.28       489985.27       973156.55
  2015          43            539176.72       549283.85      1088460.57
  2015          44            571416.33       582961.13      1154377.46
  2015          45            596722.17       610524.87      1207247.04
  2015          46            638324.06       655077.34      1293401.40
  2015          47            663715.91       680538.85      1344254.75
  2015          48            679856.48       697035.88      1376892.36
  2015          49            689422.27       708479.01      1397901.28
  2015          50            696545.46       715490.89      1412036.36
  2015          51            702789.16       719506.37      1422295.53
  2015          52            691585.85       704486.63      1396072.48
  2015          53            674923.53       682706.74      1357630.27
  2015          54            659583.68       663403.44      1322987.12
  2015          55            639843.46       641879.92      1281723.38
  2015          56            616361.20       616794.18      1233155.38
  2015          57            589451.20       587262.89      1176714.09
  2015          58            575510.27       569535.98      1145046.25
  2015          59            560926.98       549095.91      1110022.89
  2015          60            550193.78       529956.44      1080150.22
  2015          61            538332.28       510791.23      1049123.51
  2015          62            531011.22       499699.57      1030710.79
  2015          63            525359.06       492352.27      1017711.33
  2015          64            517023.53       483080.34      1000103.87
  2015          65            509433.37       475261.04       984694.40
  2015          66            479185.60       447621.61       926807.21
  2015          67            433625.85       402632.30       836258.15
  2015          68            414430.74       380184.87       794615.61
  2015          69            336452.71       303040.82       639493.53
  2015          70            381276.14       338992.29       720268.43
  2015          71            436472.16       386983.66       823455.82
  2015          72            430833.33       378740.50       809573.83
  2015          73            468826.95       404495.75       873322.71
  2015          74            526350.30       443810.62       970160.92
  2015          75            532176.32       439027.16       971203.48
  2015          76            503982.84       407930.00       911912.83
  2015          77            462686.32       366584.00       829270.32
  2015          78            431940.65       332361.32       764301.97
  2015          79            408076.32       304527.97       712604.29
  2015          80            375102.99       271045.50       646148.49
  2015          81            314560.87       219256.38       533817.25
  2015          82            269261.29       179342.32       448603.61
  2015          83            259319.63       164448.82       423768.45
  2015          84            254706.62       153100.62       407807.24
  2015          85            241857.13       137776.32       379633.45
  2015          86            219141.29       118858.32       337999.61
  2015          87            192833.94        98020.92       290854.86
  2015          88            169189.50        76871.49       246060.99
  2015          89            152274.98        60358.74       212633.72
  2015          90            130172.74        45075.40       175248.14
  2015          91            106586.49        32805.46       139391.95
  2015          92             88202.28        25615.72       113818.00
  2015          93             72747.65        19870.05        92617.70
  2015          94             57114.43        14421.47        71535.90
  2015          95             37678.82         8972.31        46651.12
  2015          96             19474.21         4356.88        23831.10
  2015          97             10452.95         2128.39        12581.34
  2015          98              7376.39         1403.57         8779.95
  2015          99              5937.60         1014.60         6952.21
  2015         100              5041.80          785.88         5827.68
  2015         101              3495.30          532.77         4028.07
  2015         102              2045.04          285.52         2330.56
  2015         103              1139.54          151.46         1291.00
  2015         104               578.29           72.60          650.88
  2015         105               303.90           35.36          339.26
  2015         106               159.32           15.58          174.90
  2015         107                70.58            7.32           77.90
  2015         108                30.48            4.50           34.97
  2015         109                15.61            1.26           16.87
  2015         110+               10.72            0.00           10.72
  2016           0            372841.78       392465.82       765307.61
  2016           1            364786.81       385252.38       750039.19
  2016           2            356579.46       376783.28       733362.74
  2016           3            350018.63       370009.66       720028.29
  2016           4            345880.12       365390.42       711270.54
  2016           5            348026.08       367202.10       715228.19
  2016           6            346487.81       366128.54       712616.36
  2016           7            348598.64       368452.29       717050.93
  2016           8            355356.79       375717.92       731074.71
  2016           9            347106.12       368087.28       715193.41
  2016          10            346916.43       367762.70       714679.13
  2016          11            355612.57       376132.57       731745.13
  2016          12            357795.85       378656.96       736452.81
  2016          13            360570.03       382461.62       743031.65
  2016          14            366985.25       391344.93       758330.18
  2016          15            380215.01       407451.74       787666.75
  2016          16            390209.50       424429.54       814639.04
  2016          17            395222.08       436067.63       831289.70
  2016          18            407230.52       452380.36       859610.88
  2016          19            424281.06       472806.75       897087.81
  2016          20            415246.63       460927.67       876174.30
  2016          21            417468.10       460953.70       878421.79
  2016          22            431650.29       474523.36       906173.65
  2016          23            449142.82       490190.86       939333.69
  2016          24            462933.29       502702.79       965636.08
  2016          25            501381.34       544772.97      1046154.31
  2016          26            519279.14       562532.68      1081811.82
  2016          27            523579.12       565676.62      1089255.74
  2016          28            525771.43       568454.59      1094226.02
  2016          29            518800.31       556327.34      1075127.65
  2016          30            505452.92       537562.51      1043015.43
  2016          31            501751.80       531160.40      1032912.20
  2016          32            499105.55       524721.39      1023826.94
  2016          33            510654.01       533537.07      1044191.09
  2016          34            513710.55       532350.97      1046061.52
  2016          35            516814.73       531289.01      1048103.75
  2016          36            505034.43       517377.72      1022412.15
  2016          37            486757.92       498106.92       984864.84
  2016          38            485843.69       497389.26       983232.95
  2016          39            476488.10       486709.73       963197.82
  2016          40            466072.79       475300.71       941373.51
  2016          41            464529.23       473077.85       937607.08
  2016          42            469900.04       475923.64       945823.69
  2016          43            486200.11       493105.16       979305.27
  2016          44            541798.29       551999.13      1093797.42
  2016          45            573864.18       585275.68      1159139.86
  2016          46            598855.38       612261.93      1211117.30
  2016          47            640094.47       656126.27      1296220.74
  2016          48            665037.58       681234.47      1346272.05
  2016          49            680655.03       696921.90      1377576.92
  2016          50            689924.78       707752.17      1397676.95
  2016          51            696595.24       714336.69      1410931.93
  2016          52            702552.44       717657.87      1420210.31
  2016          53            691029.11       702236.57      1393265.68
  2016          54            674114.04       679883.86      1353997.90
  2016          55            658520.79       660152.99      1318673.79
  2016          56            638400.80       638225.03      1276625.83
  2016          57            614722.46       612853.14      1227575.60
  2016          58            587466.79       582890.48      1170357.27
  2016          59            573268.06       564667.76      1137935.81
  2016          60            558547.70       543925.41      1102473.10
  2016          61            547328.63       524425.27      1071753.90
  2016          62            535347.79       504941.20      1040288.99
  2016          63            527661.98       493111.19      1020773.17
  2016          64            521667.49       485434.40      1007101.88
  2016          65            513054.14       475567.19       988621.33
  2016          66            505021.28       467240.85       972262.13
  2016          67            474645.37       439491.54       914136.91
  2016          68            429172.45       394899.13       824071.57
  2016          69            409816.62       372281.70       782098.31
  2016          70            332284.16       296035.42       628319.58
  2016          71            376231.65       330750.11       706981.75
